name;id;factions;category;class;models;counter;miniature;idleEffect;moveEffect;rotationEffect;weaponEffect;deathEffect;antiSubEffect;antiAirEffect;chassis;available;expire;series;cost;supply;production;mp;ap;steps;fuel;strength;range;LOS;radar;shock;assault;bombardment;blast;cargo;carrier;transport;switch;spawn;torpedo;attack type;defense type;inf att;veh att;air sml att; air lrg att; nav sml att; nav lrg att; sub att;inf def;veh def;bomb def;air def;nav def;torp def;land def;traits;specialisation;construction
BA-10_Germany;1318;germany,;land;recon;BA-10_Germany 0 0, ;BA-10;;;alacar;rotalcars;AT_47mm_01_MG;;;;wheel;1/1/1939;;;70;2;;10;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;5-3;4-5;;;;;;10;6;18;16;18;;;noPurchase,noSupply,quickRetreat,noCapture,noEntrench,slowRepair,;;
AB_43_Germany;2259;germany;land;recon;AB_43_Germany;;;;axacar;rotaxcars;AT_47mm_02;;;;wheel;9/11/1943;/;;60;2;;10;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;2;4-5;;;;;;9;6;18;15;18;;;noSupply,quickRetreat,noCapture,noEntrench,noPurchase,;;
pzkw_i_b;1017;germany, waffenss,;land;tank;PzKw_I_B 0 0, ;PzKw_I_B;;;axtanklightearly;rotaxltanks;PzKw_I;;;;track_light;14/8/1935;1/12/1941;;45;4;;10;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-7;2-3;;;;;;9;6;16;14;18;;;lightTreaded,;;
PzKW_II_B;1095;germany, waffenss,;land;tank;PzKW_II_B 0 0, ;;;;axtanklightearly;rotaxltanks;AT_20mm_Burst;;;;track_light;27/11/1936;1/5/1941;pz2;55;5;;9;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-7;5-6;;;;;;10;7;17;15;18;;;lightTreaded,;;
PzKW_II_F;2320;germany, waffenss,;land;tank;PzKW_II_F 0 0, ;;;;axtanklightearly;rotaxltanks;AT_20mm_Burst;;;;track_light;1/5/1941;1/1/1943;pz2;70;5;;9;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-7;5-6;;;;;;11;9;17;15;18;;;lightTreaded,;;
PzKW_II_L;2346;germany, waffenss,;land;tank;PzKW_II_L 0 0, ;;;;axtanklightearly;rotaxltanks;AT_20mm_Burst;;;;track_light;1/2/1943;;;80;5;;9;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-7;6-6;;;;;;12;10;18;16;18;;;lightTreaded,;;
PzKw_38t_A;1101;germany, waffenss,;land;tank;PzKw_38t_A;;;;axtanklightearly;rotaxltanks;AT_37mm_03_MG;;;;track;14/4/1939;24/11/1940;38t;70;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;11-6;8-10;;;;;;11;8;18;15;18;;;;;
PzKw_38t_E;1184;germany, waffenss,;land;tank;PzKw_38t_E;;;;axtanklightearly;rotaxltanks;AT_37mm_03_MG;;;;track;24/11/1940;1/1/1942;38t;75;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;11-6;8-10;;;;;;11;9;18;15;18;;;;;
PzKw_38t_G;2321;germany, waffenss,;land;tank;PzKw_38t_G;;;;axtanklightearly;rotaxltanks;AT_37mm_03_MG;;;;track;1/11/1941;1/1/1943;38t;80;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;11-6;8-10;;;;;;12;10;18;15;18;;;;;
PzKw_III_E;1096;germany, waffenss,;land;tank;PzKw_III_E 0 0, ;;;;axtanklightearly;rotaxltanks;AT_37mm_01_MG;;;;track;13/3/1939;19/10/1939;pz3;95;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;11-6;9-11;;;;;;15;11;18;15;18;;;;;
PzKw_III_F;1104;germany, waffenss,;land;tank;PzKw_III_F 0 0, ;;;;axtanklightearly;rotaxltanks;AT_37mm_01_MG;;;;track;6/10/1939;22/7/1940;pz3;105;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;11-6;9-11;;;;;;15;12;18;15;18;;;;;
PzKw_III_G;1105;germany, waffenss,;land;tank;PzKw_III_G 0 0, ;;;;axtanklightearly;rotaxltanks;AT_47mm_01_MG;;;;track;5/5/1940;28/2/1941;pz3;110;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;11-12;;;;;;15;12;18;15;18;;;;;
PzKw_III_H;1121;germany, waffenss,;land;tank;PzKw_III_H 0 0, ;;;;axtanklightearly;rotaxltanks;AT_47mm_01_MG;;;;track;8/11/1940;5/4/1941;pz3;130;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;11-12;;;;;;16;13;18;15;18;;;;;
PzKw_III_J;1122;germany, waffenss,;land;tank;PzKw_III_J 0 0, ;;;;axtanklightearly;rotaxltanks;AT_47mm_01_MG;;;;track;30/3/1941;5/1/1942;pz3;135;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;11-12;;;;;;16;14;18;15;18;;;;;
PzKw_III_J_1;1123;germany, waffenss,;land;tank;PzKw_III_J_1 0 0, ;;;;axtanklightearly;rotaxltanks;AT_47mm_01_MG;;;;track;5/1/1942;14/7/1942;pz3;150;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;13-14;;;;;;16;14;18;15;18;;;;;
PzKw_III_L;1124;germany, waffenss,;land;tank;PzKw_III_L;;;;axtanklightearly;rotaxltanks;AT_47mm_01_MG;;;;track;12/6/1942;10/12/1942;pz3;160;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;13-14;;;;;;16;15;18;16;18;;;;;
PzKw_III_M;1125;germany, waffenss,;land;tank;PzKw_III_M;;;;axtanklightearly;rotaxltanks;AT_47mm_01_MG;;;;track;17/11/1942;21/2/1943;pz3;175;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;13-14;;;;;;18;16;18;16;18;;;;;
PzKw_III_N;1126;germany, waffenss,;land;tank;PzKw_III_N;;;;axtanklightearly;rotaxltanks;HE_75mm_01_MG;;;;track;5/7/1942;18/8/1943;pz3;175;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;16-12;7-9;;;;;;18;16;18;16;18;;;;;
PzKw_IV_C;1097;germany, waffenss,;land;tank;PzKw_IV_C 0 0, ;;;;axtanklightearly;rotaxltanks;HE_75mm_01_MG;;;;track;26/10/1938;5/10/1939;pz4;80;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-12;7-9;;;;;;12;9;18;16;18;;;;;
PzKw_IV_D;1098;germany, waffenss,;land;tank;PzKw_IV_D 0 0, ;;;;axtanklightearly;rotaxltanks;HE_75mm_01_MG;;;;track;5/10/1939;15/5/1941;pz4;95;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;16-12;7-9;;;;;;14;9;18;16;18;;;;;
PzKw_IV_E;1099;germany, waffenss,;land;tank;PzKw_IV_E 0 0, ;;;;axtanklightearly;rotaxltanks;HE_75mm_01_MG;;;;track;19/9/1940;19/4/1941;pz4;130;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;16-12;7-9;;;;;;15;13;18;16;18;;;;;
PzKw_IV_F1;1100;germany, waffenss,;land;tank;PzKw_IV_F1 0 0, ;;;;axtanklightearly;rotaxltanks;HE_75mm_01_MG;;;;track;19/4/1941;22/12/1943;pz4;145;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;17-12;7-9;;;;;;15;14;18;16;18;;;;;
PzKw_IV_F2;1182;germany, waffenss,;land;tank;PzKw_IV_F2 0 0, ;;;;axtanklightearly;rotaxltanks;AT_75mm_02_MG;;;;track;22/3/1942;1/1/1943;pz4;175;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-10;16-17;;;;;;16;14;18;16;18;;;;;
PzKw_IV_G;2332;germany, waffenss,;land;tank;PzKw_IV_F2 0 0, ;;;;axtanklightearly;rotaxltanks;AT_75mm_02_MG;;;;track;1/1/1943;1/6/1943;pz4;180;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-10;17-18;;;;;;16;15;18;16;18;;;;;
PzKw_IV_H;1183;germany, waffenss,;land;tank;PzKw_IV_H 0 0, ;;;;axtanklightearly;rotaxltanks;at_75mm_03_mg;;;;track;10/4/1943;/;pz4;190;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-10;17-18;;;;;;18;16;18;16;18;;;;;
PzKw_IV_J;3084;germany, waffenss,;land;tank;PzKw_IV_J 0 0,;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;7/6/1944;/;pz4;175;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-10;17-18;4;;;;;18;16;18;16;18;;;weakFlanks;ersatz;
PzKw_V_Panther_D;2071;germany, waffenss,;land;tank;PzKw_V_Panther_D;;;;axtankheavy;rotaxhtanks;at_75mm_03_mg;;;;track;19/1/1943;7/9/1943;panther;215;7;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;14-8;19-19;;;;;;16;20;18;16;18;;;unreliable, heavyTreaded;;
PzKw_V_Panther_A;2072;germany, waffenss,;land;tank;PzKw_V_Panther_A;;;;axtankheavy;rotaxhtanks;at_75mm_03_mg;;;;track;20/7/1943;10/5/1944;panther;240;7;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;14-8;19-19;;;;;;17;21;18;17;18;;;heavyTreaded;;
PzKw_V_Panther_G;2073;germany, waffenss,;land;tank;PzKw_V_Panther_G;;;;axtankheavy;rotaxhtanks;at_75mm_03_mg;;;;track;16/9/1943;/;panther;265;7;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;14-9;20-20;;;;;;17;21;18;17;18;;;heavyTreaded;;
PzKw_VI_Tiger_H;1130;germany, waffenss,;land;tank;PzKw_VI_Tiger_H;Pzkw_VI_Tiger;;;axtankheavy;rotaxhtanks;at_90mm_01_mg;;;;track;1/10/1942;13/3/1943;tiger;265;7;;6;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-11;20-20;;;;;;18;22;18;18;18;;;unreliable, heavyTreaded;;
PzKw_VI_Tiger_E;330;germany, waffenss,;land;tank;PzKw_VI_Tiger_E;Pzkw_VI_Tiger;;;axtankheavy;rotaxhtanks;at_90mm_01_mg;;;;track;13/3/1943;25/8/1944;tiger;265;7;;6;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-11;20-20;;;;;;18;22;18;18;18;;;heavyTreaded;;
PzKw_VI_Tiger_II;1131;germany, waffenss,;land;tank;PzKw_VI_Tiger_II;Pzkw_VI_Tiger;;;axtankheavy;rotaxhtanks;at_90mm_01_mg;;;;track;27/6/1944;/;tiger2;345;7;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;15-11;23-23;;;;;;20;24;18;18;18;;;heavyTreaded;;
PzKw_VIII_Maus;1132;germany, waffenss,;land;tank;PzKw_VIII_Maus;Pzkw_VI_Tiger;;;axtankheavy;rotaxhtanks;Maus;;;;track;20/1/1945;/;;400;9;;4;1;1;;100;;4;;15;/;;;;;;;;;mechanical;mechanical;15-9;25-25;;;;;;22;28;18;19;18;;;heavyTreaded;;
PzKw_E-100;2220;germany, waffenss,;land;tank;PzKw_E-100;Pzkw_VI_Tiger;;;axtankheavy;rotaxhtanks;E-100;;;;track;1/3/1945;/;;385;9;;6;1;1;;100;;4;;15;/;;;;;;;;;mechanical;mechanical;15-9;25-25;;;;;;20;26;18;18;18;;;heavyTreaded;Entwicklung_Series;
StuG_III_B;1266;germany, waffenss,;land;tank;StuG_III_B;;;;axtankmedium;rotaxmtanks;HE_75mm_01;;;;track;15/6/1940;5/5/1941;stug;80;5;;8;1;1;;100;;4;;10;1;;;;;;artillery:StuG_III_B_ART;;;mechanical;mechanical;14-8;6-8;;;;;;8;13;18;16;18;;;weakFlanks;;
StuG_III_D;1267;germany, waffenss,;land;tank;StuG_III_D;;;;axtankmedium;rotaxmtanks;HE_75mm_01;;;;track;5/5/1941;18/9/1941;stug;90;5;;8;1;1;;100;;4;;10;1;;;;;;artillery:StuG_III_D_ART;;;mechanical;mechanical;15-9;6-8;;;;;;8;14;18;16;18;;;weakFlanks;;
StuG_III_E;1268;germany, waffenss,;land;tank;StuG_III_E;;;;axtankmedium;rotaxmtanks;HE_75mm_01_MG;;;;track;18/9/1941;13/3/1942;stug;95;5;;8;1;1;;100;;4;;10;1;;;;;;artillery:StuG_III_E_ART;;;mechanical;mechanical;15-10;6-8;;;;;;10;14;18;16;18;;;weakFlanks;;
StuH_42_AT;1217;germany, waffenss,;land;tank;StuH_42_AT 0 0,;;;;axtankmedium;rotaxmtanks;at_90mm_01;;;;track;14/11/1942;/;stug;175;5;;8;1;1;;100;;4;;15;3;;;;;;artillery:StuH_42_ART;;;mechanical;mechanical;15-11;10-6;;;;;;12;16;18;16;18;;;weakFlanks;;
Sturmpanzer_IV;2103;germany, waffenss,;land;tank;Sturmpanzer_IV;;;;axtankmedium;rotaxmtanks;at_90mm_01;;;;track;20/5/1943;/;pz4;160;5;;8;1;1;;100;;4;;15;4;;;;;;artillery:Sturmpanzer_IV_ART;;;mechanical;mechanical;17-12;12-14;;;;;;14;22;18;17;18;;;weakFlanks;;
Sturmtiger_AT;2235;germany, waffenss,;land;tank;Sturmtiger_AT;;;;axtankmedium;rotaxmtanks;Rocket_380mm_MG;;;;track;14/8/1944;/;tiger;335;6;;6;1;1;;100;;4;;25;8;;;;;;artillery:Sturmtiger_ART;;;mechanical;mechanical;18-14;12-12;;;;;;20;24;18;17;18;;;weakFlanks;;
Flammpanzer_III;2106;germany, waffenss,;land;tank;Flammpanzer_III;;;;axtanklightearly;rotaxltanks;flamethrower_mg;;;;track;14/2/1943;/;pz3;175;6;;8;1;1;;100;;4;;20;2;;;;;;;;;mechanical;mechanical;14;5-10;;;;;;18;16;18;16;18;;;;;
TKS_Germany;1305;germany,;land;tank;TKS_Germany;;;;axtankette;rotaxtankettes;type97lmg;;;;track_light;1/1/1937;;;75;3;;10;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;12-7;8-9;;;;;;10;7;16;14;16;;;noPurchase,slowRepair,lightTreaded,;;
7TP_jw_Germany;1306;germany;land;tank;7TP_jw_Germany;;;;altanklightearly;rotalltanks;AT_47mm_01_MG;;;;track_light;1/8/1941;;;70;4;;10;1;1;0;100;;4;;;;;;;;;;;;mechanical;mechanical;11-7;8-10;;;;;;10;7;18;16;18;;;noPurchase,slowRepair,;;
Hotchkiss_H39_Germany;1271;germany,;land;tank;Hotchkiss_H39_Germany;;;;altanklightearly;rotalltanks;AT_47mm_01_MG;;;;track_light;;;hotchkiss;75;5;;8;1;2;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-5;8-11;;;;;;14;13;17;16;18;;;slowRepair,;Beutepanzer;
Somua_S35_Germany;1272;germany,;land;tank;Somua_S35_Germany;;;;altanklightearly;rotalltanks;AT_47mm_01_MG;;;;track_light;;;;120;5;;6;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-5;10-12;;;;;;15;14;18;16;18;;;slowRepair,;Beutepanzer;
Char_B1_Germany;1308;germany,;land;tank;Char_B1_Germany;;;;altanklightearly;rotalltanks;AT_47mm_01_MG;;;;track;;1/7/1940;;135;6;;6;1;1;;100;;4;;10;1;;;;;;;;;mechanical;mechanical;17-12;10-12;;;;;;16;15;18;17;18;;;noPurchase,slowRepair,heavyTreaded;;
T-34_40_Germany;1317;germany, ;land;tank;T-34_40_Germany;;;;altankmedium;rotalmtanks;AT_76.2mm_01_mg;;;;track;8/9/1940;1/8/1941;;170;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-10;10-13;;;;;;12;15;18;16;18;;;noPurchase,slowRepair,;;
T-34_43_Germany;2254;germany,;land;tank;T-34_43_Germany;;;;altankmedium;rotalmtanks;AT_76.2mm_01_mg;;;;track;1/5/1943;27/2/1944;;190;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-10;13-16;;;;;;15;17;18;16;18;;;noPurchase,slowRepair,;;
KV-1_Germany;2171;germany;land;tank;KV-1_Germany;;;;altanksheavy;rotalhtanks;AT_76.2mm_01_mg;;;;track;1/1/1939;1/6/1943;;190;7;;6;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;15-11;10-13;;;;;;17;20;18;16;18;;;noPurchase,slowRepair,heavyTreaded;;
KV-85_Germany;2256;germany,;land;tank;KV-85_Germany;;;;altanksheavy;rotalhtanks;AT_90mm_01_MG;;;;track;1/1/1940;15/10/1941;;240;7;;4;1;1;;100;;4;;/;;;;;;;;;;mechanical;mechanical;14-10;15-18;;;;;;16;21;18;16;18;;;noPurchase,slowRepair,heavyTreaded;;
M4A2_Sherman_Germany;2257;germany,;land;tank;M4A2_Sherman_Germany;M4A1_Sherman;;;altankmedium;rotalmtanks;at_75mm_03_mg;;;;track;1/6/1943;1/3/1944;;185;6;;8;1;1;;100;;4;;/;;;;;;;;;;mechanical;mechanical;15-11;13-14;4;;;;;16;16;18;16;18;;;noPurchase,slowRepair,;;
P26_40_Germany;2260;germany,;land;tank;P26_40_Germany;;;;axtankmedium;rotaxmtanks;at_75mm_01_mg;;;;track;11/8/1943;/;;160;6;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;14-9;14-16;;;;;;16;16;18;17;18;;;noPurchase;;
SdKfz_251_Uhu;2262;germany,;land;tank;SdKfz_251_Uhu;Pzkw_VI_Tiger;;;axhalftrack;rotaxhtracks;MG34;;;;halftrack;1/7/1945;/;;60;1;;10;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;4;/;;;;;;10;7;14;14;15;;;noPurchase, noUpgrade, infraredLight;Vampir_Nachtjaeger;
20mm_FlaK_38_AT;2139;germany,;land;anti_tank;20mm_Flak_38_AT;;;;towedlight;rotlighttow;AT_20mm_Burst;;;;platform;1/1/1936;6/10/1940;;25;2;;2;1;1;;100;;4;;;;;;;;horse_transport, german_truck, sdkfz_250, Universal_Carrier_Germany;anti_air:20mm_FlaK_38;;;mechanical;infantry;4;5-6;;;;;;6;10;10;8;10;;;concealable,defensive,lightFreight,noPurchase,noEditor;;
37mm_pak36;1012;germany, waffenss,;land;anti_tank;37mm_Pak36 0 0, ;;;;towedlight;rotlighttow;at_37mm_03;;;;tow;1/1/1936;6/10/1940;;30;2;;2;1;1;;100;;4;;;;;;;;horse_transport, german_truck, sdkfz_250, Universal_Carrier_Germany;;;;mechanical;infantry;2;9-10;;;;;;6;10;10;8;10;;;concealable,defensive,lightFreight,;;
50mm_Pak38;1113;germany, waffenss,;land;anti_tank;50mm_Pak38 0 0, ;;;;towedlight;rotlighttow;AT_47mm_02_Case;;;;tow;6/10/1940;/;;50;2;;2;1;1;;100;;4;;;;;;;;horse_transport, german_truck, sdkfz_250, Universal_Carrier_Germany;;;;mechanical;infantry;3;11-12;;;;;;7;11;11;8;10;;;concealable,defensive,;;
75mm_PaK40;1074;germany, waffenss,;land;anti_tank;75mm_PaK40 0 0,;;;;towedheavy;rotmediumtow;AT_75mm_09_Case;;;;tow;29/4/1942;/;;90;2;;1;1;1;;100;;4;;;;;;;;horse_transport, german_truck, sdkfz_251, Universal_Carrier_Germany;;;;mechanical;infantry;4;17-18;;;;;;8;12;12;10;10;;;defensive,;;
88mm_Pak43;2347;germany, waffenss,;land;anti_tank;88mm_Pak43 0 0,;;;;towedheavy;rotmediumtow;at_90mm_01_case;;;;tow;1/9/1943;/;;100;2;;1;1;1;;100;;4;;;;;;;;horse_transport, german_truck, sdkfz_251, SdKfz_7;;;;mechanical;infantry;4;19-20;;;;;;8;13;12;10;10;;;defensive,;;
88mm_FlaK36_AT;1279;germany, waffenss,;land;anti_tank;88mm_FlaK36_AT;;;;towedheavy;rotmediumtow;at_90mm_01_case;;;;platform;1/1/1937;/;;60;2;;1;1;1;;100;;4;;;;;;;;SdKfz_7;anti_air:88mm_FlaK36_AA;;;mechanical;infantry;4;20;;;;;;5;8;10;10;10;;;fixedBase,defensive, transportRequired,;;
Panzerjager_IB;1114;germany, waffenss,;land;anti_tank;Panzerjager_IB 0 0,;;;;altankmedium;rotalmtanks;AT_47mm_01;;;;track;21/4/1940;26/8/1941;;65;4;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;4-2;10-12;;;;;;6;4;12;11;13;;;weakFlanks;;
Marder_I;2241;germany, waffenss,;land;anti_tank;Marder_I;;;;altankmedium;rotalmtanks;AT_75mm_09;;;;track;9/6/1942;23/3/1944;;95;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;8-5;12-15;;;;;;6;6;12;11;13;;;weakFlanks;Baukommando_Becker;
Marder_II;2064;germany, waffenss,;land;anti_tank;Marder_II;;;;altankmedium;rotalmtanks;AT_75mm_09;;;;track;19/7/1942;23/3/1944;;105;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;8-6;12-15;;;;;;6;8;12;11;13;;;weakFlanks;Baukommando_Becker;
Marder_III;2107;germany, waffenss,;land;anti_tank;Marder_III;;;;altankmedium;rotalmtanks;AT_75mm_09;;;;track;19/7/1942;23/3/1944;;130;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;8-6;16-17;;;;;;7;11;12;11;13;;;weakFlanks;Baukommando_Becker;
StuG_III_F;1269;germany, waffenss,;land;anti_tank;StuG_III_F;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;13/3/1942;9/9/1942;stug;160;5;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;9-6;16-17;;;;;;11;15;18;16;18;;;weakFlanks;;
StuG_III_F8;1270;germany, waffenss,;land;anti_tank;StuG_III_F8;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;9/9/1942;14/12/1942;stug;175;5;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-6;17-18;;;;;;11;15;18;16;18;;;weakFlanks;;
StuG_III_G;3071;germany, waffenss,;land;anti_tank;StuG_III_G;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;14/12/1942;/;stug;200;5;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-8;17-18;;;;;;12;16;18;16;18;;;weakFlanks;;
Sturer_Emil;2086;germany, waffenss,;land;anti_tank;Sturer_Emil;;;;axtankmedium;rotaxmtanks;AT_105mm_06;;;;track;9/7/1942;1/1/1943;;225;5;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-6;25-25;;;;;;7;11;12;12;14;;;weakFlanks,slowRepair;;
Nashorn;2062;germany, waffenss,;land;anti_tank;Nashorn;;;;axtankmedium;rotaxmtanks;AT_90mm_01;;;;track;12/6/1943;/;;200;5;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-6;23-23;;;;;;8;8;14;12;16;;;weakFlanks;;
Ferdinand;2063;germany, waffenss,;land;anti_tank;Ferdinand;;;;axtankheavy;rotaxmtanks;AT_90mm_01;;;;track;23/4/1943;28/2/1944;ferdinand;320;6;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;8-6;23-23;;;;;;12;24;18;17;18;;;weakFlanks, heavyTreaded,;;
Elefant;2078;germany, waffenss,;land;anti_tank;Elefant;;;;axtankheavy;rotaxmtanks;AT_90mm_01_MG;;;;track;28/2/1944;/;ferdinand;345;6;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-6;23-23;;;;;;16;24;18;17;18;;;weakFlanks, heavyTreaded,;;
Jagdpanzer_IV_48;2231;germany, waffenss,;land;anti_tank;Jagdpanzer_IV_48;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;28/2/1944;14/12/1944;jgpz4;240;5;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-6;17-18;;;;;;12;20;18;16;18;;;weakFlanks;;
Jagdpanzer_IV_70;2230;germany, waffenss,;land;anti_tank;Jagdpanzer_IV_70;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;28/2/1944;/;jgpz4;255;5;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-8;20-20;;;;;;12;20;18;16;18;;;weakFlanks;;
Hetzer;2232;germany, waffenss,;land;anti_tank;Hetzer;;;;axtankmedium;rotaxmtanks;at_75mm_03_mg;;;;track;24/6/1944;/;;160;5;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;10-6;17-18;;;;;;9;14;18;16;18;;;weakFlanks;;
Jagdpanther;2225;germany, waffenss,;land;anti_tank;Jagdpanther;;;;axtankmedium;rotaxmtanks;AT_90mm_01;;;;track;28/2/1944;/;;305;5;;8;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;11-8;23-23;;;;;;14;22;18;17;18;;;weakFlanks;;
Jagdtiger;2224;germany, waffenss,;land;anti_tank;Jagdtiger;;;;axtankheavy;rotaxmtanks;AT_105mm_06;;;;track;2/12/1944;/;;400;6;;6;1;1;;100;;4;;/;/;;;;;;;;;mechanical;mechanical;12-10;26-26;;;;;;20;25;18;18;18;;;weakFlanks, heavyTreaded,;;
Wirbelwind_AT;2242;germany, waffenss,;land;anti_tank;Wirbelwind_AT;;;;axtankmedium;rotaxmtanks;FlakQuad_20mm;;;;track;9/7/1944;/;;90;5;;8;1;1;;100;;4;;/;/;;;;;;anti_air:Wirbelwind_AA;;;mechanical;mechanical;8;7-8;;;;;;10;11;14;13;16;;;;;
Ostwind_AT;2229;germany, waffenss,;land;anti_tank;Ostwind_AT;;;;axtankmedium;rotaxmtanks;FlakSingle_37mm;;;;track;19/12/1944;/;;95;5;;8;1;1;;100;;4;;/;/;;;;;;anti_air:Ostwind_AA;;;mechanical;mechanical;6;9-10;;;;;;10;11;14;13;16;;;;;
37mm_Bofors_Germany;1304;germany;land;anti_tank;37mm_Bofors_Germany;;;;towedlight;rotlighttow;at_37mm_02_case;;;;tow;12/7/1939;1/1/1943;;30;2;;2;1;1;;100;;4;;;;;;;;horse_transport, german_truck;;;;mechanical;infantry;2;8-10;;;;;;6;10;10;10;10;;;noPurchase,concealable,defensive,;;
47mm_APX_Germany;1309;germany,;land;anti_tank;47mm_APX_Germany;;;;towedlight;rotlighttow;at_47mm_02_case;;;;tow;;;;45;2;;2;1;1;;100;;4;;;;;;;;horse_transport, French_Truck,;;;;mechanical;infantry;2;8-11;;;;;;7;10;7;7;7;;;noPurchase,defensive,lightFreight,;;
T13_B3_Germany;1310;germany,;land;anti_tank;T13_B3_Germany;;;;axtanklight;rotaxltanks;at_37mm_04;;;;track;;;;80;6;;10;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;5-3;10-12;;;;;;8;6;13;13;13;;;noPurchase,weakFlanks, heavyTreaded,;;
40mm_QF_2pdr_AT_Germany;1340;germany,;land;anti_tank;40mm_QF_2pdr_AT_Germany;37mm_M3_AT;;;towedlight;rotlighttow;at_37mm_02_case,0;;;;tow;1/1/1938;15/12/1945;;30;2;;2;1;1;;100;;4;;;;;;;;horse_transport, german_truck, sdkfz_250, Universal_Carrier_Germany;;;;mechanical;infantry;1;8;;;;;;5;12;10;10;10;;;noPurchase,concealable,defensive,fixedBase,;;
SU-85_Germany;2255;germany,;land;anti_tank;SU-85_Germany;;;;altankmedium;rotalmtanks;AT_90mm_01;;;;track;1/8/1943;;su_at;170;5;;8;1;1;;100;;4;;;;;;;;;;;;mechanical;mechanical;10-7;16;;;;;;10;16;15;14;14;;;weakFlanks, noPurchase, slowRepair;;
